X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-75.122215,40.002456,10034,8917884E,Bus,89,Eastbound,17884,Tioga St  & C St - FS,40.002456,-75.122215,Fall 2023,1,3,0,0,0,0
-75.120223,40.002174,10035,8917881E,Bus,89,Eastbound,17881,Tioga St & D St,40.002174,-75.120223,Fall 2023,4,3,2,2,2,3
-75.118286,40.001918,10036,8917877E,Bus,89,Eastbound,17877,Tioga St & E St,40.001918,-75.118286,Fall 2023,6,12,3,2,1,2
-75.116317,40.00167,10037,8917870E,Bus,89,Eastbound,17870,Tioga St & F St,40.00167,-75.116317,Fall 2023,1,4,1,1,1,4
-75.101951,39.999057,10038,8917830E,Bus,89,Eastbound,17830,Venango St & Emerald Av,39.999057,-75.101951,Fall 2023,2,8,0,3,0,0
-75.102798,40.000015,10039,8917834E,Bus,89,Eastbound,17834,Venango St & Jasper St,40.000015,-75.102798,Fall 2023,3,6,0,2,0,1
-75.103973,40.001377,10040,8931122E,Bus,89,Eastbound,31122,Venango St & Kensington Av,40.001377,-75.103973,Fall 2023,2,9,1,2,1,2
-75.122993,39.976402,10041,8921950E,Bus,89,Eastbound,21950,York St & Almond St,39.976402,-75.122993,Fall 2023,5,0,1,0,0,0
-75.124061,39.977256,10042,8917809E,Bus,89,Eastbound,17809,York St & Gaul St,39.977256,-75.124061,Fall 2023,2,1,1,0,1,0
-75.122062,39.975849,10043,89685E,Bus,89,Eastbound,685,York St & Thompson St,39.975849,-75.122062,Fall 2023,2,0,0,0,0,0
-75.13739,39.985393,10044,8917630W,Bus,89,Westbound,17630,American St & Dauphin St,39.985393,-75.13739,Fall 2023,20,37,2,6,2,6
-75.106262,39.988636,10045,8917773W,Bus,89,Westbound,17773,Aramingo Av & Allegheny Av,39.988636,-75.106262,Fall 2023,13,47,3,19,5,22
-75.111526,39.985908,10046,8917782W,Bus,89,Westbound,17782,Aramingo Av & Ann St,39.985908,-75.111526,Fall 2023,7,27,2,7,2,4
-75.113334,39.984958,10047,8917783W,Bus,89,Westbound,17783,Aramingo Av & Cambria St,39.984958,-75.113334,Fall 2023,11,17,2,10,4,3
-75.094886,39.99459,10048,89489W,Bus,89,Westbound,489,Aramingo Av & Castor Av - FS,39.99459,-75.094886,Fall 2023,45,21,19,12,21,7
-75.108741,39.987365,10049,8917775W,Bus,89,Westbound,17775,Aramingo Av & Clearfield St,39.987365,-75.108741,Fall 2023,15,16,5,9,3,7
-75.119766,39.976612,10050,8917787W,Bus,89,Westbound,17787,Aramingo Av & Cumberland St,39.976612,-75.119766,Fall 2023,4,17,4,11,1,7
-75.118606,39.979122,10051,8917786W,Bus,89,Westbound,17786,Aramingo Av & Huntingdon St,39.979122,-75.118606,Fall 2023,0,17,0,3,0,6
-75.117584,39.981414,10052,8917785W,Bus,89,Westbound,17785,Aramingo Av & Lehigh St - FS,39.981414,-75.117584,Fall 2023,0,5,0,5,0,1
-75.120834,39.975551,10053,891133W,Bus,89,Westbound,1133,Aramingo Av & Moyer St,39.975551,-75.120834,Fall 2023,13,37,6,10,1,7
-75.12268,39.97409,10054,8917788W,Bus,89,Westbound,17788,Aramingo Av & Norris St,39.97409,-75.12268,Fall 2023,1,6,0,0,1,0
-75.101554,39.991104,10055,8917769W,Bus,89,Westbound,17769,Aramingo Av & Ontario St,39.991104,-75.101554,Fall 2023,17,10,11,4,7,1
-75.11557,39.983703,10056,8917784W,Bus,89,Westbound,17784,Aramingo Av & Somerset St,39.983703,-75.11557,Fall 2023,3,18,4,6,2,7
-75.099105,39.992385,10057,8917768W,Bus,89,Westbound,17768,Aramingo Av & Tioga St,39.992385,-75.099105,Fall 2023,27,16,12,12,7,5
-75.096961,39.993511,10058,8924019W,Bus,89,Westbound,24019,Aramingo Av & Venango St,39.993511,-75.096961,Fall 2023,9,17,6,5,6,8
-75.10382,39.98991,10059,8917772W,Bus,89,Westbound,17772,Aramingo Av & Westmoreland St,39.98991,-75.10382,Fall 2023,8,9,1,4,1,0
-75.449394,39.974575,10060,1041994E,Bus,104,Eastbound,1994,West Chester Pk & Providence Rd - FS,39.974575,-75.449394,Fall 2023,8,2,8,3,6,2
-75.093666,40.022514,10061,8917623W,Bus,89,Westbound,17623,Arrott St & Castor Av,40.022514,-75.093666,Fall 2023,5,2,2,1,0,0
-75.089599,40.01987,10062,8917621W,Bus,89,Westbound,17621,Arrott St & Horrocks St,40.01987,-75.089599,Fall 2023,5,2,2,0,2,1
-75.091392,40.021026,10063,8917622W,Bus,89,Westbound,17622,Arrott St & Large St,40.021026,-75.091392,Fall 2023,3,3,3,0,1,1
-75.086189,40.017929,10064,8917615W,Bus,89,Westbound,17615,Arrott St & Leiper St,40.017929,-75.086189,Fall 2023,14,0,3,0,3,1
-75.088447,40.019207,10065,8917616W,Bus,89,Westbound,17616,Arrott St & Oakland St,40.019207,-75.088447,Fall 2023,12,0,1,0,1,0
-75.084197,40.016868,10066,89220W,Bus,89,Westbound,220,Arrott Transportation Center,40.016868,-75.084197,Fall 2023,110,0,27,0,31,0
-75.123588,40.006885,10067,8917712W,Bus,89,Westbound,17712,B St & Erie Av - FS,40.006885,-75.123588,Fall 2023,35,13,7,0,3,1
-75.124229,40.003894,10068,8917715W,Bus,89,Westbound,17715,B St & Venango St,40.003894,-75.124229,Fall 2023,4,3,3,1,1,1
-75.09243,39.996185,10069,8930056W,Bus,89,Westbound,30056,Butler St & Aramingo Av,39.996185,-75.09243,Fall 2023,33,41,16,25,7,19
-75.093528,39.997421,10070,8930055W,Bus,89,Westbound,30055,Butler St & Aramingo Av - MBNS,39.997421,-75.093528,Fall 2023,1,4,0,2,0,0
-75.094741,39.998767,10071,8930054W,Bus,89,Westbound,30054,Butler St & Sepviva St,39.998767,-75.094741,Fall 2023,10,30,4,26,1,16
-75.094192,40.022232,10072,8917624W,Bus,89,Westbound,17624,Castor Av &  Adams Av,40.022232,-75.094192,Fall 2023,8,1,1,5,0,0
-75.095901,40.01971,10073,8917627W,Bus,89,Westbound,17627,Castor Av & Orthodox St,40.01971,-75.095901,Fall 2023,1,4,0,0,1,0
-75.094993,40.020656,10074,8922130W,Bus,89,Westbound,22130,Castor Av & Orthodox St - MBNS,40.020656,-75.094993,Fall 2023,0,1,0,0,0,0
-75.097419,40.013824,10075,8917634W,Bus,89,Westbound,17634,Castor Av & Wingohocking St,40.013824,-75.097419,Fall 2023,5,5,3,1,1,1
-75.097267,40.018341,10076,8917631W,Bus,89,Westbound,17631,Castor Av & Wyoming Av,40.018341,-75.097267,Fall 2023,10,5,5,3,2,3
-75.132347,39.984745,10077,8921150W,Bus,89,Westbound,21150,Dauphin St & Front St,39.984745,-75.132347,Fall 2023,0,24,0,8,0,7
-75.135185,39.985134,10078,8916322W,Bus,89,Westbound,16322,Dauphin St & Hancock St,39.985134,-75.135185,Fall 2023,0,0,1,0,0,0
-75.134269,39.985015,10079,8916323W,Bus,89,Westbound,16323,Dauphin St & Mascher St,39.985015,-75.134269,Fall 2023,16,1,4,0,4,0
-75.135932,39.985237,10080,8916321W,Bus,89,Westbound,16321,Dauphin St & Palethorp St,39.985237,-75.135932,Fall 2023,1,1,1,2,0,1
-75.119186,40.006732,10081,8917708W,Bus,89,Westbound,17708,Erie Av & D St,40.006732,-75.119186,Fall 2023,3,2,0,1,1,0
-75.120765,40.006969,10082,8926255W,Bus,89,Westbound,26255,Erie Av & D St - MBFS,40.006969,-75.120765,Fall 2023,0,0,0,0,0,0
-75.115219,40.006202,10083,8926247W,Bus,89,Westbound,26247,Erie Av & F St,40.006202,-75.115219,Fall 2023,0,3,0,0,0,0
-75.117118,40.006446,10084,8918144W,Bus,89,Westbound,18144,Erie Av & F St - MBFS,40.006446,-75.117118,Fall 2023,1,0,1,0,0,0
-75.117462,39.997131,10085,8917740W,Bus,89,Westbound,17740,F St & Allegheny Av,39.997131,-75.117462,Fall 2023,6,16,6,4,6,2
-75.117805,39.995529,10086,8917741W,Bus,89,Westbound,17741,F St & Clearfield St,39.995529,-75.117805,Fall 2023,4,0,1,0,1,1
-75.118125,39.994079,10087,8917742W,Bus,89,Westbound,17742,F St & Kensington Av,39.994079,-75.118125,Fall 2023,3,7,3,2,1,2
-75.116798,40.000175,10088,8917738W,Bus,89,Westbound,17738,F St & Ontario St,40.000175,-75.116798,Fall 2023,16,6,9,2,1,2
-75.117149,39.998676,10089,8917739W,Bus,89,Westbound,17739,F St & Westmoreland St,39.998676,-75.117149,Fall 2023,12,8,4,1,5,1
-75.099029,39.999591,10090,8923954W,Bus,89,Westbound,23954,Frankford Av & Castor Av,39.999591,-75.099029,Fall 2023,5,2,1,1,2,0
-75.097763,40.000579,10091,8923955W,Bus,89,Westbound,23955,Frankford Av & Glenwood Av,40.000579,-75.097763,Fall 2023,3,2,0,1,1,1
-75.113548,40.006111,10092,8917646W,Bus,89,Westbound,17646,G St & Erie Av,40.006111,-75.113548,Fall 2023,5,9,3,1,1,1
-75.112457,40.011211,10093,891131W,Bus,89,Westbound,1131,G St & Hunting Park Av - FS,40.011211,-75.112457,Fall 2023,33,18,12,6,7,5
-75.112915,40.009109,10094,8917645W,Bus,89,Westbound,17645,G St & Luzerne St,40.009109,-75.112915,Fall 2023,1,6,1,3,0,1
-75.113143,40.007976,10095,8928495W,Bus,89,Westbound,28495,G St & Luzerne St - MBFS,40.007976,-75.113143,Fall 2023,2,1,0,0,0,0
-75.109909,40.01184,10096,8917643W,Bus,89,Westbound,17643,Hunting Park Av & H St,40.01184,-75.109909,Fall 2023,7,12,0,2,1,1
-75.107963,40.011592,10097,8917642W,Bus,89,Westbound,17642,Hunting Park Av & I St,40.011592,-75.107963,Fall 2023,3,9,3,4,1,3
-75.106002,40.011333,10098,8917641W,Bus,89,Westbound,17641,Hunting Park Av & J St,40.011333,-75.106002,Fall 2023,6,6,1,1,2,2
-75.104087,40.011085,10099,8917640W,Bus,89,Westbound,17640,Hunting Park Av & K St,40.011085,-75.104087,Fall 2023,10,9,2,1,2,1
-75.102134,40.010833,10100,8917639W,Bus,89,Westbound,17639,Hunting Park Av & L St,40.010833,-75.102134,Fall 2023,3,8,5,1,2,1
-75.113609,39.996337,10101,8921175W,Bus,89,Westbound,21175,Kensington Av & Allegheny Av,39.996337,-75.113609,Fall 2023,29,21,12,4,11,5
-75.115844,39.995082,10102,8917743W,Bus,89,Westbound,17743,Kensington Av & Clearfield St,39.995082,-75.115844,Fall 2023,6,5,4,1,2,0
-75.108802,39.998966,10103,8917745W,Bus,89,Westbound,17745,Kensington Av & Ontario St,39.998966,-75.108802,Fall 2023,13,3,7,1,6,1
-75.106521,40.000198,10104,8919007W,Bus,89,Westbound,19007,Kensington Av & Tioga St,40.000198,-75.106521,Fall 2023,27,15,10,1,4,1
-75.10437,40.001411,10105,8917747W,Bus,89,Westbound,17747,Kensington Av & Venango St,40.001411,-75.10437,Fall 2023,8,3,4,1,2,2
-75.111022,39.997745,10106,8917744W,Bus,89,Westbound,17744,Kensington Av & Westmoreland St,39.997745,-75.111022,Fall 2023,12,5,5,0,5,0
-75.099746,40.012172,10107,8917637W,Bus,89,Westbound,17637,M St & Bristol St,40.012172,-75.099746,Fall 2023,8,13,0,1,0,1
-75.099487,40.013339,10108,8917636W,Bus,89,Westbound,17636,M St & Cayuga St - FS,40.013339,-75.099487,Fall 2023,2,6,0,0,0,1
-75.100097,40.010646,10109,8917638W,Bus,89,Westbound,17638,M St & Hunting Park Av,40.010646,-75.100097,Fall 2023,12,6,2,2,3,0
-75.124214,39.975017,10110,8917789W,Bus,89,Westbound,17789,Norris St & Almond St,39.975017,-75.124214,Fall 2023,0,1,0,0,0,0
-75.125137,39.975578,10111,8917790W,Bus,89,Westbound,17790,Norris St & Belgrade St,39.975578,-75.125137,Fall 2023,1,0,0,0,1,0
-75.127204,39.976799,10112,8917792W,Bus,89,Westbound,17792,Norris St & Cedar St,39.976799,-75.127204,Fall 2023,4,8,0,0,0,0
-75.125999,39.976093,10113,8917791W,Bus,89,Westbound,17791,Norris St & Gaul St,39.976093,-75.125999,Fall 2023,2,5,0,0,0,0
-75.123298,39.97446,10114,8928500W,Bus,89,Westbound,28500,Norris St & Thompson St,39.97446,-75.123298,Fall 2023,1,9,0,0,0,0
-75.136413,39.983772,10115,8916360W,Bus,89,Westbound,16360,Susquehanna Av & 2nd St,39.983772,-75.136413,Fall 2023,0,1,0,1,0,1
-75.13079,39.981231,10116,8917797W,Bus,89,Westbound,17797,Susquehanna Av & Amber St,39.981231,-75.13079,Fall 2023,0,0,0,1,0,0
-75.137657,39.983943,10117,8916361W,Bus,89,Westbound,16361,Susquehanna Av & American St,39.983943,-75.137657,Fall 2023,2,8,0,2,0,0
-75.131591,39.982135,10118,8917798W,Bus,89,Westbound,17798,Susquehanna Av & Coral St,39.982135,-75.131591,Fall 2023,6,5,0,1,0,1
-75.129272,39.979507,10119,8917795W,Bus,89,Westbound,17795,Susquehanna Av & Frankford Av,39.979507,-75.129272,Fall 2023,0,1,0,1,0,1
-75.135307,39.983634,10120,8916359W,Bus,89,Westbound,16359,Susquehanna Av & Hancock St,39.983634,-75.135307,Fall 2023,0,1,0,2,0,1
-75.132972,39.983318,10121,89651W,Bus,89,Westbound,651,Susquehanna Av & Hope St,39.983318,-75.132972,Fall 2023,1,30,0,9,2,13
-75.134399,39.983528,10122,8916358W,Bus,89,Westbound,16358,Susquehanna Av & Mascher St,39.983528,-75.134399,Fall 2023,1,6,0,2,0,1
-75.127838,39.977844,10123,8917793W,Bus,89,Westbound,17793,Susquehanna Av & Memphis St,39.977844,-75.127838,Fall 2023,1,0,0,0,0,0
-75.13005,39.980369,10124,8917796W,Bus,89,Westbound,17796,Susquehanna Av & Trenton Av,39.980369,-75.13005,Fall 2023,0,6,0,4,0,2
-75.12844,39.97853,10125,8917794W,Bus,89,Westbound,17794,Susquehanna Av & Tulip St,39.97853,-75.12844,Fall 2023,1,4,0,0,0,1
-75.12236,40.002349,10126,8917722W,Bus,89,Westbound,17722,Tioga St & C St,40.002349,-75.12236,Fall 2023,4,0,1,0,0,0
-75.120445,40.002075,10127,8917725W,Bus,89,Westbound,17725,Tioga St & D St,40.002075,-75.120445,Fall 2023,1,1,1,0,1,0
-75.118515,40.001819,10128,8917728W,Bus,89,Westbound,17728,Tioga St & E St,40.001819,-75.118515,Fall 2023,5,5,2,0,0,1
-75.116554,40.001575,10129,8917734W,Bus,89,Westbound,17734,Tioga St & F St,40.001575,-75.116554,Fall 2023,5,6,2,2,1,2
-75.12397,40.002548,10130,8917717W,Bus,89,Westbound,17717,Tioga St & Ormes St,40.002548,-75.12397,Fall 2023,12,6,5,0,6,1
-75.102195,39.999118,10131,8917749W,Bus,89,Westbound,17749,Venango St & Emerald St,39.999118,-75.102195,Fall 2023,5,0,1,0,0,0
-75.101402,39.998233,10132,8917752W,Bus,89,Westbound,17752,Venango St & Frankford Av,39.998233,-75.101402,Fall 2023,12,8,3,2,4,0
-75.10305,40.000087,10133,8917748W,Bus,89,Westbound,17748,Venango St & Jasper St,40.000087,-75.10305,Fall 2023,3,3,3,3,1,1
-75.356491,40.134654,10134,9026576E,Bus,90,Eastbound,26576,Beech Dr & Maple St,40.134654,-75.356491,Fall 2023,0,0,0,0,0,0
-75.35469,40.136432,10135,9026539E,Bus,90,Eastbound,26539,Beech Dr & Spruce St - FS,40.136432,-75.35469,Fall 2023,1,4,0,1,0,0
-75.34761,40.134819,10136,9026573E,Bus,90,Eastbound,26573,Circle Dr & Lower Farm Dr,40.134819,-75.34761,Fall 2023,3,1,2,3,0,0
-75.348937,40.135078,10137,9030447E,Bus,90,Eastbound,30447,Circle Dr & Lower Farm Rd - MBFS,40.135078,-75.348937,Fall 2023,1,1,0,0,0,0
-75.350189,40.133838,10138,9026574E,Bus,90,Eastbound,26574,Circle Dr & Market St,40.133838,-75.350189,Fall 2023,1,0,0,0,0,0
-75.313835,40.144527,10139,901648E,Bus,90,Eastbound,1648,East Norriton Crossing Shop Ctr,40.144527,-75.313835,Fall 2023,1,7,2,5,0,0
-75.343383,40.154495,10140,9031473E,Bus,90,Eastbound,31473,Einstein Medical Ctr - north entrance,40.154495,-75.343383,Fall 2023,0,4,0,0,0,0
-75.344558,40.152374,10141,9031384E,Bus,90,Eastbound,31384,Einstein Medical Ctr - south entrance,40.152374,-75.344558,Fall 2023,8,17,4,8,0,0
-75.315589,40.143585,10142,9031664E,Bus,90,Eastbound,31664,Germantown Av & Mill St,40.143585,-75.315589,Fall 2023,1,2,0,1,0,0
-75.308639,40.138904,10143,9026560E,Bus,90,Eastbound,26560,Germantown Pk & Arch Rd - MBNS,40.138904,-75.308639,Fall 2023,5,6,3,5,0,0
-75.334922,40.14899,10144,9031470E,Bus,90,Eastbound,31470,Germantown Pk & Barley Sheaf Dr,40.14899,-75.334922,Fall 2023,0,0,0,0,0,0
-75.312202,40.141323,10145,9026559E,Bus,90,Eastbound,26559,Germantown Pk & DeKalb Pk - FS,40.141323,-75.312202,Fall 2023,1,3,3,3,0,0
-75.321334,40.145797,10146,9031472E,Bus,90,Eastbound,31472,Germantown Pk & Hillcrest Av - FS,40.145797,-75.321334,Fall 2023,0,0,1,0,0,0
-75.304115,40.135917,10147,9026561E,Bus,90,Eastbound,26561,Germantown Pk & Hilltop Rd,40.135917,-75.304115,Fall 2023,0,1,1,0,0,0
-75.292625,40.12429,10148,9026569E,Bus,90,Eastbound,26569,Germantown Pk & Jolly Rd,40.12429,-75.292625,Fall 2023,0,0,0,1,0,0
-75.301231,40.132183,10149,9026563E,Bus,90,Eastbound,26563,Germantown Pk & Mill Creek Rd,40.132183,-75.301231,Fall 2023,1,0,0,0,0,0
-75.33464,40.14907,10150,9031468E,Bus,90,Eastbound,31468,Germantown Pk & North Wales Rd,40.14907,-75.33464,Fall 2023,0,1,1,1,0,0
-75.321342,40.145927,10151,9031465E,Bus,90,Eastbound,31465,Germantown Pk & Penn Square Rd,40.145927,-75.321342,Fall 2023,3,1,0,1,0,0
-75.29737,40.127258,10152,9026565E,Bus,90,Eastbound,26565,Germantown Pk & Pleasant Rd,40.127258,-75.29737,Fall 2023,1,0,0,0,0,0
-75.294197,40.125282,10153,9030448E,Bus,90,Eastbound,30448,Germantown Pk & Plymouth Valley Dr - MBFS,40.125282,-75.294197,Fall 2023,1,1,0,2,0,0
-75.287376,40.120048,10154,9026568E,Bus,90,Eastbound,26568,Germantown Pk & Red Rowan Ln - MBFS,40.120048,-75.287376,Fall 2023,3,6,3,1,0,0
-75.332,40.148609,10155,9031467E,Bus,90,Eastbound,31467,Germantown Pk & Scenic Rd,40.148609,-75.332,Fall 2023,0,0,0,0,0,0
-75.331924,40.148464,10156,9031471E,Bus,90,Eastbound,31471,Germantown Pk & Scenic Rd - FS,40.148464,-75.331924,Fall 2023,0,0,0,0,0,0
-75.328155,40.147453,10157,9031469E,Bus,90,Eastbound,31469,Germantown Pk & Stanbridge St,40.147453,-75.328155,Fall 2023,2,0,0,0,0,0
-75.32846,40.147777,10158,9031466E,Bus,90,Eastbound,31466,Germantown Pk & Stony Creek Rd - FS,40.147777,-75.32846,Fall 2023,0,1,0,0,0,0
-75.318946,40.145507,10159,9031464E,Bus,90,Eastbound,31464,Germantown Pk & Swede Rd - FS,40.145507,-75.318946,Fall 2023,0,2,0,1,0,0
-75.299552,40.128662,10160,9026564E,Bus,90,Eastbound,26564,Germantown Pk & Virginia Rd,40.128662,-75.299552,Fall 2023,0,1,0,0,0,0
-75.28881,40.121894,10161,9026567E,Bus,90,Eastbound,26567,Germantown Pk & Walton Rd,40.121894,-75.28881,Fall 2023,0,1,0,0,0,0
-75.344116,40.124839,10162,901681E,Bus,90,Eastbound,1681,Harding Blvd & James St,40.124839,-75.344116,Fall 2023,0,0,0,0,0,0
-75.347343,40.131668,10163,901680E,Bus,90,Eastbound,1680,Laurel Dr & The Oval,40.131668,-75.347343,Fall 2023,0,4,0,1,0,0
-75.347167,40.115638,10164,9018304E,Bus,90,Eastbound,18304,Main St & Barbadoes St,40.115638,-75.347167,Fall 2023,3,0,3,0,0,0
-75.348686,40.116458,10165,9018307E,Bus,90,Eastbound,18307,Main St & Markley St,40.116458,-75.348686,Fall 2023,4,0,3,0,0,0
-75.35102,40.134326,10166,9026575E,Bus,90,Eastbound,26575,Market St & Oak Dr,40.134326,-75.35102,Fall 2023,1,6,0,3,0,0
-75.341659,40.123764,10167,9026541E,Bus,90,Eastbound,26541,Markley St & Basin St,40.123764,-75.341659,Fall 2023,4,2,5,2,0,0
-75.336166,40.12936,10168,9026545E,Bus,90,Eastbound,26545,Markley St & Coolidge Blvd,40.12936,-75.336166,Fall 2023,1,2,1,0,0,0
-75.338455,40.127021,10169,9026543E,Bus,90,Eastbound,26543,Markley St & Fornance St,40.127021,-75.338455,Fall 2023,0,0,0,1,0,0
-75.337104,40.128391,10170,9026544E,Bus,90,Eastbound,26544,Markley St & Freedley St,40.128391,-75.337104,Fall 2023,2,1,0,2,0,0
-75.333465,40.132785,10171,9026547E,Bus,90,Eastbound,26547,Markley St & Logan St,40.132785,-75.333465,Fall 2023,1,5,1,2,0,0
-75.334426,40.131114,10172,9026546E,Bus,90,Eastbound,26546,Markley St & Roberts St,40.131114,-75.334426,Fall 2023,1,7,1,3,0,0
-75.339691,40.12577,10173,9026542E,Bus,90,Eastbound,26542,Markley St & Wood St,40.12577,-75.339691,Fall 2023,2,0,1,0,0,0
-75.348007,40.119647,10174,9018308E,Bus,90,Eastbound,18308,Marshall St & Astor St,40.119647,-75.348007,Fall 2023,4,0,5,0,0,0
-75.34967,40.120582,10175,9018358E,Bus,90,Eastbound,18358,Marshall St & George St,40.120582,-75.34967,Fall 2023,5,1,0,4,0,0
-75.35144,40.121604,10176,9018359E,Bus,90,Eastbound,18359,Marshall St & Haws Av,40.121604,-75.35144,Fall 2023,5,1,5,4,0,0
-75.352798,40.122379,10177,901679E,Bus,90,Eastbound,1679,Marshall St & Stanbridge St,40.122379,-75.352798,Fall 2023,8,4,4,3,0,0
-75.344818,40.113449,10178,901649E,Bus,90,Eastbound,1649,Norristown Transportation Center,40.113449,-75.344818,Fall 2023,48,0,33,0,0,0
-75.284034,40.117195,10179,90246E,Bus,90,Eastbound,246,Plymouth Meeting Mall,40.117195,-75.284034,Fall 2023,0,17,0,17,0,0
-75.348991,40.126296,10180,9029470E,Bus,90,Eastbound,29470,Stanbridge St & Beech St,40.126296,-75.348991,Fall 2023,2,0,2,1,0,0
-75.350082,40.125179,10181,9026532E,Bus,90,Eastbound,26532,Stanbridge St & Elm St,40.125179,-75.350082,Fall 2023,0,0,1,0,0,0
-75.347984,40.127311,10182,9026533E,Bus,90,Eastbound,26533,Stanbridge St & James St,40.127311,-75.347984,Fall 2023,1,3,1,1,0,0
-75.351547,40.123706,10183,9026531E,Bus,90,Eastbound,26531,Stanbridge St & Oak St,40.123706,-75.351547,Fall 2023,2,2,0,2,0,0
-75.347038,40.128295,10184,9026534E,Bus,90,Eastbound,26534,Stanbridge St & Sterigere St,40.128295,-75.347038,Fall 2023,0,5,1,1,0,0
-75.34954,40.129905,10185,9026537E,Bus,90,Eastbound,26537,Sterigere St & Buttonwood St,40.129905,-75.34954,Fall 2023,5,0,1,0,0,0
-75.353958,40.132469,10186,9026536E,Bus,90,Eastbound,26536,Sterigere St & Forrest Av,40.132469,-75.353958,Fall 2023,2,2,1,0,0,0
-75.347297,40.128559,10187,9026538E,Bus,90,Eastbound,26538,Sterigere St & Stanbridge St,40.128559,-75.347297,Fall 2023,2,0,4,0,0,0
-75.318824,40.144882,10188,9026555E,Bus,90,Eastbound,26555,Swede Rd & Germantown Pk,40.144882,-75.318824,Fall 2023,0,4,0,5,0,0
-75.317367,40.146335,10189,9026556E,Bus,90,Eastbound,26556,Swede Rd & Germantown Pk - MBFS,40.146335,-75.317367,Fall 2023,1,8,1,5,0,0
-75.331214,40.135814,10190,9026550E,Bus,90,Eastbound,26550,Swede Rd & Hancock Av,40.135814,-75.331214,Fall 2023,0,0,0,0,0,0
-75.316017,40.147129,10191,9029471E,Bus,90,Eastbound,29471,Swede Rd & Hilltop Av,40.147129,-75.316017,Fall 2023,0,1,0,3,0,0
-75.323028,40.142734,10192,9026554E,Bus,90,Eastbound,26554,Swede Rd & Mill Rd,40.142734,-75.323028,Fall 2023,1,2,0,2,0,0
-75.327194,40.139892,10193,9026552E,Bus,90,Eastbound,26552,Swede Rd & Overhill Rd,40.139892,-75.327194,Fall 2023,0,0,0,0,0,0
-75.33245,40.134567,10194,9026348E,Bus,90,Eastbound,26348,Swede Rd St & Johnson Hwy - FS,40.134567,-75.33245,Fall 2023,0,1,1,0,0,0
-75.356491,40.134654,10195,9026576W,Bus,90,Westbound,26576,Beech Dr & Maple St,40.134654,-75.356491,Fall 2023,0,1,0,0,0,0
-75.35469,40.136432,10196,9026539W,Bus,90,Westbound,26539,Beech Dr & Spruce St - FS,40.136432,-75.35469,Fall 2023,3,0,1,0,0,0
-75.34761,40.134819,10197,9026573W,Bus,90,Westbound,26573,Circle Dr & Lower Farm Dr,40.134819,-75.34761,Fall 2023,3,2,1,1,0,0
-75.348937,40.135078,10198,9030447W,Bus,90,Westbound,30447,Circle Dr & Lower Farm Rd - MBFS,40.135078,-75.348937,Fall 2023,2,2,0,1,0,0
-75.350189,40.133838,10199,9026574W,Bus,90,Westbound,26574,Circle Dr & Market St,40.133838,-75.350189,Fall 2023,0,0,1,0,0,0
-75.313743,40.144359,10200,901633W,Bus,90,Westbound,1633,East Norriton Crossing Shp Cntr,40.144359,-75.313743,Fall 2023,9,2,5,4,0,0
-75.343383,40.154495,10201,9031473W,Bus,90,Westbound,31473,Einstein Medical Ctr - north entrance,40.154495,-75.343383,Fall 2023,3,0,0,0,0,0
-75.344558,40.152374,10202,9031384W,Bus,90,Westbound,31384,Einstein Medical Ctr - south entrance,40.152374,-75.344558,Fall 2023,10,8,8,4,0,0
-75.304824,40.136531,10203,9026588W,Bus,90,Westbound,26588,Germantown Pk & Arch Rd,40.136531,-75.304824,Fall 2023,0,1,1,2,0,0
-75.307693,40.138465,10204,9029474W,Bus,90,Westbound,29474,Germantown Pk & Arch Rd - MBFS,40.138465,-75.307693,Fall 2023,2,1,1,4,0,0
-75.334922,40.14899,10205,9031470W,Bus,90,Westbound,31470,Germantown Pk & Barley Sheaf Dr,40.14899,-75.334922,Fall 2023,0,0,0,0,0,0
-75.312377,40.141807,10206,9026590W,Bus,90,Westbound,26590,Germantown Pk & DeKalb Pk,40.141807,-75.312377,Fall 2023,1,5,1,0,0,0
-75.293678,40.125175,10207,9030449W,Bus,90,Westbound,30449,Germantown Pk & Hallowell Rd - FS,40.125175,-75.293678,Fall 2023,2,1,1,0,0,0
-75.309875,40.139984,10208,9026589W,Bus,90,Westbound,26589,Germantown Pk & Hannah Av- MBNS,40.139984,-75.309875,Fall 2023,6,4,7,3,0,0
-75.321334,40.145797,10209,9031472W,Bus,90,Westbound,31472,Germantown Pk & Hillcrest Av - FS,40.145797,-75.321334,Fall 2023,2,3,6,0,0,0
-75.292549,40.124462,10210,9026581W,Bus,90,Westbound,26581,Germantown Pk & Jolly Rd - FS,40.124462,-75.292549,Fall 2023,2,0,0,0,0,0
